title,name,value
15.10.2015,Eonia (tod.pv/360),"-0,143"
15.10.2015,1 kk (tod.pv/360),"-0,114"
15.10.2015,3 kk (tod.pv/360),"-0,052"
15.10.2015,6 kk (tod.pv/360),"0,024"
15.10.2015,12 kk (tod.pv/360),"0,134"
14.10.2015,Eonia (tod.pv/360),"-0,135"
14.10.2015,1 kk (tod.pv/360),"-0,113"
14.10.2015,3 kk (tod.pv/360),"-0,049"
14.10.2015,6 kk (tod.pv/360),"0,027"
14.10.2015,12 kk (tod.pv/360),"0,137"
13.10.2015,Eonia (tod.pv/360),"-0,136"
13.10.2015,1 kk (tod.pv/360),"-0,113"
13.10.2015,3 kk (tod.pv/360),"-0,049"
13.10.2015,6 kk (tod.pv/360),"0,026"
13.10.2015,12 kk (tod.pv/360),"0,139"
12.10.2015,Eonia (tod.pv/360),"-0,134"
12.10.2015,1 kk (tod.pv/360),"-0,113"
12.10.2015,3 kk (tod.pv/360),"-0,049"
12.10.2015,6 kk (tod.pv/360),"0,027"
12.10.2015,12 kk (tod.pv/360),"0,139"
9.10.2015,Eonia (tod.pv/360),"-0,142"
9.10.2015,1 kk (tod.pv/360),"-0,113"
9.10.2015,3 kk (tod.pv/360),"-0,049"
9.10.2015,6 kk (tod.pv/360),"0,028"
9.10.2015,12 kk (tod.pv/360),"0,139"
8.10.2015,Eonia (tod.pv/360),"-0,138"
8.10.2015,1 kk (tod.pv/360),"-0,114"
8.10.2015,3 kk (tod.pv/360),"-0,048"
8.10.2015,6 kk (tod.pv/360),"0,028"
8.10.2015,12 kk (tod.pv/360),"0,139"
7.10.2015,Eonia (tod.pv/360),"-0,139"
7.10.2015,1 kk (tod.pv/360),"-0,113"
7.10.2015,3 kk (tod.pv/360),"-0,046"
7.10.2015,6 kk (tod.pv/360),"0,028"
7.10.2015,12 kk (tod.pv/360),"0,140"
6.10.2015,Eonia (tod.pv/360),"-0,134"
6.10.2015,1 kk (tod.pv/360),"-0,112"
6.10.2015,3 kk (tod.pv/360),"-0,046"
6.10.2015,6 kk (tod.pv/360),"0,027"
6.10.2015,12 kk (tod.pv/360),"0,139"
5.10.2015,Eonia (tod.pv/360),"-0,144"
5.10.2015,1 kk (tod.pv/360),"-0,113"
5.10.2015,3 kk (tod.pv/360),"-0,046"
5.10.2015,6 kk (tod.pv/360),"0,027"
5.10.2015,12 kk (tod.pv/360),"0,137"
2.10.2015,Eonia (tod.pv/360),"-0,139"
2.10.2015,1 kk (tod.pv/360),"-0,113"
2.10.2015,3 kk (tod.pv/360),"-0,044"
2.10.2015,6 kk (tod.pv/360),"0,026"
2.10.2015,12 kk (tod.pv/360),"0,139"
1.10.2015,Eonia (tod.pv/360),"-0,142"
1.10.2015,1 kk (tod.pv/360),"-0,113"
1.10.2015,3 kk (tod.pv/360),"-0,043"
1.10.2015,6 kk (tod.pv/360),"0,027"
1.10.2015,12 kk (tod.pv/360),"0,140"
30.9.2015,Eonia (tod.pv/360),"-0,122"
30.9.2015,1 kk (tod.pv/360),"-0,113"
30.9.2015,3 kk (tod.pv/360),"-0,040"
30.9.2015,6 kk (tod.pv/360),"0,029"
30.9.2015,12 kk (tod.pv/360),"0,142"
29.9.2015,Eonia (tod.pv/360),"-0,135"
29.9.2015,1 kk (tod.pv/360),"-0,113"
29.9.2015,3 kk (tod.pv/360),"-0,041"
29.9.2015,6 kk (tod.pv/360),"0,029"
29.9.2015,12 kk (tod.pv/360),"0,143"
28.9.2015,Eonia (tod.pv/360),"-0,146"
28.9.2015,1 kk (tod.pv/360),"-0,111"
28.9.2015,3 kk (tod.pv/360),"-0,041"
28.9.2015,6 kk (tod.pv/360),"0,029"
28.9.2015,12 kk (tod.pv/360),"0,145"
25.9.2015,Eonia (tod.pv/360),"-0,143"
25.9.2015,1 kk (tod.pv/360),"-0,111"
25.9.2015,3 kk (tod.pv/360),"-0,041"
25.9.2015,6 kk (tod.pv/360),"0,030"
25.9.2015,12 kk (tod.pv/360),"0,146"
24.9.2015,Eonia (tod.pv/360),"-0,143"
24.9.2015,1 kk (tod.pv/360),"-0,109"
24.9.2015,3 kk (tod.pv/360),"-0,040"
24.9.2015,6 kk (tod.pv/360),"0,032"
24.9.2015,12 kk (tod.pv/360),"0,148"
23.9.2015,Eonia (tod.pv/360),"-0,143"
23.9.2015,1 kk (tod.pv/360),"-0,107"
23.9.2015,3 kk (tod.pv/360),"-0,039"
23.9.2015,6 kk (tod.pv/360),"0,033"
23.9.2015,12 kk (tod.pv/360),"0,147"
22.9.2015,Eonia (tod.pv/360),"-0,142"
22.9.2015,1 kk (tod.pv/360),"-0,103"
22.9.2015,3 kk (tod.pv/360),"-0,039"
22.9.2015,6 kk (tod.pv/360),"0,034"
22.9.2015,12 kk (tod.pv/360),"0,150"
21.9.2015,Eonia (tod.pv/360),"-0,145"
21.9.2015,1 kk (tod.pv/360),"-0,104"
21.9.2015,3 kk (tod.pv/360),"-0,038"
21.9.2015,6 kk (tod.pv/360),"0,036"
21.9.2015,12 kk (tod.pv/360),"0,152"
18.9.2015,Eonia (tod.pv/360),"-0,141"
18.9.2015,1 kk (tod.pv/360),"-0,102"
18.9.2015,3 kk (tod.pv/360),"-0,037"
18.9.2015,6 kk (tod.pv/360),"0,036"
18.9.2015,12 kk (tod.pv/360),"0,154"
17.9.2015,Eonia (tod.pv/360),"-0,138"
17.9.2015,1 kk (tod.pv/360),"-0,103"
17.9.2015,3 kk (tod.pv/360),"-0,037"
17.9.2015,6 kk (tod.pv/360),"0,036"
17.9.2015,12 kk (tod.pv/360),"0,156"
16.9.2015,Eonia (tod.pv/360),"-0,136"
16.9.2015,1 kk (tod.pv/360),"-0,103"
16.9.2015,3 kk (tod.pv/360),"-0,037"
16.9.2015,6 kk (tod.pv/360),"0,036"
16.9.2015,12 kk (tod.pv/360),"0,156"
15.9.2015,Eonia (tod.pv/360),"-0,142"
15.9.2015,1 kk (tod.pv/360),"-0,104"
15.9.2015,3 kk (tod.pv/360),"-0,036"
15.9.2015,6 kk (tod.pv/360),"0,036"
15.9.2015,12 kk (tod.pv/360),"0,155"
14.9.2015,Eonia (tod.pv/360),"-0,140"
14.9.2015,1 kk (tod.pv/360),"-0,104"
14.9.2015,3 kk (tod.pv/360),"-0,038"
14.9.2015,6 kk (tod.pv/360),"0,037"
14.9.2015,12 kk (tod.pv/360),"0,157"
11.9.2015,Eonia (tod.pv/360),"-0,130"
11.9.2015,1 kk (tod.pv/360),"-0,104"
11.9.2015,3 kk (tod.pv/360),"-0,038"
11.9.2015,6 kk (tod.pv/360),"0,037"
11.9.2015,12 kk (tod.pv/360),"0,157"
10.9.2015,Eonia (tod.pv/360),"-0,132"
10.9.2015,1 kk (tod.pv/360),"-0,103"
10.9.2015,3 kk (tod.pv/360),"-0,036"
10.9.2015,6 kk (tod.pv/360),"0,038"
10.9.2015,12 kk (tod.pv/360),"0,157"
9.9.2015,Eonia (tod.pv/360),"-0,130"
9.9.2015,1 kk (tod.pv/360),"-0,104"
9.9.2015,3 kk (tod.pv/360),"-0,035"
9.9.2015,6 kk (tod.pv/360),"0,038"
9.9.2015,12 kk (tod.pv/360),"0,158"
8.9.2015,Eonia (tod.pv/360),"-0,134"
8.9.2015,1 kk (tod.pv/360),"-0,104"
8.9.2015,3 kk (tod.pv/360),"-0,035"
8.9.2015,6 kk (tod.pv/360),"0,038"
8.9.2015,12 kk (tod.pv/360),"0,158"
7.9.2015,Eonia (tod.pv/360),"-0,136"
7.9.2015,1 kk (tod.pv/360),"-0,104"
7.9.2015,3 kk (tod.pv/360),"-0,034"
7.9.2015,6 kk (tod.pv/360),"0,038"
7.9.2015,12 kk (tod.pv/360),"0,158"
4.9.2015,Eonia (tod.pv/360),"-0,133"
4.9.2015,1 kk (tod.pv/360),"-0,104"
4.9.2015,3 kk (tod.pv/360),"-0,034"
4.9.2015,6 kk (tod.pv/360),"0,038"
4.9.2015,12 kk (tod.pv/360),"0,158"
3.9.2015,Eonia (tod.pv/360),"-0,124"
3.9.2015,1 kk (tod.pv/360),"-0,103"
3.9.2015,3 kk (tod.pv/360),"-0,033"
3.9.2015,6 kk (tod.pv/360),"0,038"
3.9.2015,12 kk (tod.pv/360),"0,161"
2.9.2015,Eonia (tod.pv/360),"-0,125"
2.9.2015,1 kk (tod.pv/360),"-0,102"
2.9.2015,3 kk (tod.pv/360),"-0,033"
2.9.2015,6 kk (tod.pv/360),"0,039"
2.9.2015,12 kk (tod.pv/360),"0,160"
1.9.2015,Eonia (tod.pv/360),"-0,125"
1.9.2015,1 kk (tod.pv/360),"-0,099"
1.9.2015,3 kk (tod.pv/360),"-0,033"
1.9.2015,6 kk (tod.pv/360),"0,039"
1.9.2015,12 kk (tod.pv/360),"0,161"
31.8.2015,Eonia (tod.pv/360),"-0,110"
31.8.2015,1 kk (tod.pv/360),"-0,098"
31.8.2015,3 kk (tod.pv/360),"-0,033"
31.8.2015,6 kk (tod.pv/360),"0,039"
31.8.2015,12 kk (tod.pv/360),"0,160"
28.8.2015,Eonia (tod.pv/360),"-0,126"
28.8.2015,1 kk (tod.pv/360),"-0,098"
28.8.2015,3 kk (tod.pv/360),"-0,033"
28.8.2015,6 kk (tod.pv/360),"0,040"
28.8.2015,12 kk (tod.pv/360),"0,161"
27.8.2015,Eonia (tod.pv/360),"-0,127"
27.8.2015,1 kk (tod.pv/360),"-0,099"
27.8.2015,3 kk (tod.pv/360),"-0,033"
27.8.2015,6 kk (tod.pv/360),"0,039"
27.8.2015,12 kk (tod.pv/360),"0,160"
26.8.2015,Eonia (tod.pv/360),"-0,129"
26.8.2015,1 kk (tod.pv/360),"-0,098"
26.8.2015,3 kk (tod.pv/360),"-0,033"
26.8.2015,6 kk (tod.pv/360),"0,039"
26.8.2015,12 kk (tod.pv/360),"0,160"
25.8.2015,Eonia (tod.pv/360),"-0,135"
25.8.2015,1 kk (tod.pv/360),"-0,096"
25.8.2015,3 kk (tod.pv/360),"-0,033"
25.8.2015,6 kk (tod.pv/360),"0,041"
25.8.2015,12 kk (tod.pv/360),"0,161"
24.8.2015,Eonia (tod.pv/360),"-0,126"
24.8.2015,1 kk (tod.pv/360),"-0,094"
24.8.2015,3 kk (tod.pv/360),"-0,032"
24.8.2015,6 kk (tod.pv/360),"0,041"
24.8.2015,12 kk (tod.pv/360),"0,160"
21.8.2015,Eonia (tod.pv/360),"-0,119"
21.8.2015,1 kk (tod.pv/360),"-0,092"
21.8.2015,3 kk (tod.pv/360),"-0,031"
21.8.2015,6 kk (tod.pv/360),"0,042"
21.8.2015,12 kk (tod.pv/360),"0,160"
20.8.2015,Eonia (tod.pv/360),"-0,118"
20.8.2015,1 kk (tod.pv/360),"-0,091"
20.8.2015,3 kk (tod.pv/360),"-0,030"
20.8.2015,6 kk (tod.pv/360),"0,042"
20.8.2015,12 kk (tod.pv/360),"0,159"
19.8.2015,Eonia (tod.pv/360),"-0,119"
19.8.2015,1 kk (tod.pv/360),"-0,089"
19.8.2015,3 kk (tod.pv/360),"-0,029"
19.8.2015,6 kk (tod.pv/360),"0,042"
19.8.2015,12 kk (tod.pv/360),"0,160"
18.8.2015,Eonia (tod.pv/360),"-0,126"
18.8.2015,1 kk (tod.pv/360),"-0,089"
18.8.2015,3 kk (tod.pv/360),"-0,028"
18.8.2015,6 kk (tod.pv/360),"0,043"
18.8.2015,12 kk (tod.pv/360),"0,159"
17.8.2015,Eonia (tod.pv/360),"-0,122"
17.8.2015,1 kk (tod.pv/360),"-0,088"
17.8.2015,3 kk (tod.pv/360),"-0,027"
17.8.2015,6 kk (tod.pv/360),"0,044"
17.8.2015,12 kk (tod.pv/360),"0,161"
14.8.2015,Eonia (tod.pv/360),"-0,130"
14.8.2015,1 kk (tod.pv/360),"-0,085"
14.8.2015,3 kk (tod.pv/360),"-0,025"
14.8.2015,6 kk (tod.pv/360),"0,046"
14.8.2015,12 kk (tod.pv/360),"0,161"
13.8.2015,Eonia (tod.pv/360),"-0,129"
13.8.2015,1 kk (tod.pv/360),"-0,084"
13.8.2015,3 kk (tod.pv/360),"-0,024"
13.8.2015,6 kk (tod.pv/360),"0,046"
13.8.2015,12 kk (tod.pv/360),"0,161"
12.8.2015,Eonia (tod.pv/360),"-0,124"
12.8.2015,1 kk (tod.pv/360),"-0,083"
12.8.2015,3 kk (tod.pv/360),"-0,024"
12.8.2015,6 kk (tod.pv/360),"0,046"
12.8.2015,12 kk (tod.pv/360),"0,161"
11.8.2015,Eonia (tod.pv/360),"-0,117"
11.8.2015,1 kk (tod.pv/360),"-0,082"
11.8.2015,3 kk (tod.pv/360),"-0,024"
11.8.2015,6 kk (tod.pv/360),"0,046"
11.8.2015,12 kk (tod.pv/360),"0,162"
10.8.2015,Eonia (tod.pv/360),"-0,129"
10.8.2015,1 kk (tod.pv/360),"-0,082"
10.8.2015,3 kk (tod.pv/360),"-0,024"
10.8.2015,6 kk (tod.pv/360),"0,048"
10.8.2015,12 kk (tod.pv/360),"0,162"
7.8.2015,Eonia (tod.pv/360),"-0,119"
7.8.2015,1 kk (tod.pv/360),"-0,081"
7.8.2015,3 kk (tod.pv/360),"-0,024"
7.8.2015,6 kk (tod.pv/360),"0,046"
7.8.2015,12 kk (tod.pv/360),"0,163"
6.8.2015,Eonia (tod.pv/360),"-0,116"
6.8.2015,1 kk (tod.pv/360),"-0,080"
6.8.2015,3 kk (tod.pv/360),"-0,024"
6.8.2015,6 kk (tod.pv/360),"0,047"
6.8.2015,12 kk (tod.pv/360),"0,163"
5.8.2015,Eonia (tod.pv/360),"-0,108"
5.8.2015,1 kk (tod.pv/360),"-0,079"
5.8.2015,3 kk (tod.pv/360),"-0,024"
5.8.2015,6 kk (tod.pv/360),"0,048"
5.8.2015,12 kk (tod.pv/360),"0,163"
4.8.2015,Eonia (tod.pv/360),"-0,110"
4.8.2015,1 kk (tod.pv/360),"-0,079"
4.8.2015,3 kk (tod.pv/360),"-0,023"
4.8.2015,6 kk (tod.pv/360),"0,048"
4.8.2015,12 kk (tod.pv/360),"0,164"
3.8.2015,Eonia (tod.pv/360),"-0,108"
3.8.2015,1 kk (tod.pv/360),"-0,078"
3.8.2015,3 kk (tod.pv/360),"-0,023"
3.8.2015,6 kk (tod.pv/360),"0,049"
3.8.2015,12 kk (tod.pv/360),"0,166"
31.7.2015,Eonia (tod.pv/360),"-0,102"
31.7.2015,1 kk (tod.pv/360),"-0,075"
31.7.2015,3 kk (tod.pv/360),"-0,023"
31.7.2015,6 kk (tod.pv/360),"0,048"
31.7.2015,12 kk (tod.pv/360),"0,167"
30.7.2015,Eonia (tod.pv/360),"-0,116"
30.7.2015,1 kk (tod.pv/360),"-0,074"
30.7.2015,3 kk (tod.pv/360),"-0,023"
30.7.2015,6 kk (tod.pv/360),"0,048"
30.7.2015,12 kk (tod.pv/360),"0,169"
29.7.2015,Eonia (tod.pv/360),"-0,113"
29.7.2015,1 kk (tod.pv/360),"-0,074"
29.7.2015,3 kk (tod.pv/360),"-0,022"
29.7.2015,6 kk (tod.pv/360),"0,048"
29.7.2015,12 kk (tod.pv/360),"0,169"
28.7.2015,Eonia (tod.pv/360),"-0,114"
28.7.2015,1 kk (tod.pv/360),"-0,073"
28.7.2015,3 kk (tod.pv/360),"-0,021"
28.7.2015,6 kk (tod.pv/360),"0,048"
28.7.2015,12 kk (tod.pv/360),"0,169"
27.7.2015,Eonia (tod.pv/360),"-0,117"
27.7.2015,1 kk (tod.pv/360),"-0,074"
27.7.2015,3 kk (tod.pv/360),"-0,020"
27.7.2015,6 kk (tod.pv/360),"0,049"
27.7.2015,12 kk (tod.pv/360),"0,169"
24.7.2015,Eonia (tod.pv/360),"-0,114"
24.7.2015,1 kk (tod.pv/360),"-0,074"
24.7.2015,3 kk (tod.pv/360),"-0,019"
24.7.2015,6 kk (tod.pv/360),"0,048"
24.7.2015,12 kk (tod.pv/360),"0,170"
23.7.2015,Eonia (tod.pv/360),"-0,115"
23.7.2015,1 kk (tod.pv/360),"-0,073"
23.7.2015,3 kk (tod.pv/360),"-0,019"
23.7.2015,6 kk (tod.pv/360),"0,049"
23.7.2015,12 kk (tod.pv/360),"0,171"
22.7.2015,Eonia (tod.pv/360),"-0,120"
22.7.2015,1 kk (tod.pv/360),"-0,073"
22.7.2015,3 kk (tod.pv/360),"-0,019"
22.7.2015,6 kk (tod.pv/360),"0,049"
22.7.2015,12 kk (tod.pv/360),"0,171"
21.7.2015,Eonia (tod.pv/360),"-0,121"
21.7.2015,1 kk (tod.pv/360),"-0,073"
21.7.2015,3 kk (tod.pv/360),"-0,019"
21.7.2015,6 kk (tod.pv/360),"0,049"
21.7.2015,12 kk (tod.pv/360),"0,170"
20.7.2015,Eonia (tod.pv/360),"-0,116"
20.7.2015,1 kk (tod.pv/360),"-0,073"
20.7.2015,3 kk (tod.pv/360),"-0,019"
20.7.2015,6 kk (tod.pv/360),"0,049"
20.7.2015,12 kk (tod.pv/360),"0,171"
17.7.2015,Eonia (tod.pv/360),"-0,122"
17.7.2015,1 kk (tod.pv/360),"-0,072"
17.7.2015,3 kk (tod.pv/360),"-0,019"
17.7.2015,6 kk (tod.pv/360),"0,049"
17.7.2015,12 kk (tod.pv/360),"0,170"
16.7.2015,Eonia (tod.pv/360),"-0,124"
16.7.2015,1 kk (tod.pv/360),"-0,071"
16.7.2015,3 kk (tod.pv/360),"-0,019"
16.7.2015,6 kk (tod.pv/360),"0,049"
16.7.2015,12 kk (tod.pv/360),"0,169"
15.7.2015,Eonia (tod.pv/360),"-0,122"
15.7.2015,1 kk (tod.pv/360),"-0,072"
15.7.2015,3 kk (tod.pv/360),"-0,019"
15.7.2015,6 kk (tod.pv/360),"0,049"
15.7.2015,12 kk (tod.pv/360),"0,169"
14.7.2015,Eonia (tod.pv/360),"-0,112"
14.7.2015,1 kk (tod.pv/360),"-0,071"
14.7.2015,3 kk (tod.pv/360),"-0,019"
14.7.2015,6 kk (tod.pv/360),"0,049"
14.7.2015,12 kk (tod.pv/360),"0,168"
13.7.2015,Eonia (tod.pv/360),"-0,118"
13.7.2015,1 kk (tod.pv/360),"-0,071"
13.7.2015,3 kk (tod.pv/360),"-0,019"
13.7.2015,6 kk (tod.pv/360),"0,049"
13.7.2015,12 kk (tod.pv/360),"0,166"
10.7.2015,Eonia (tod.pv/360),"-0,120"
10.7.2015,1 kk (tod.pv/360),"-0,071"
10.7.2015,3 kk (tod.pv/360),"-0,018"
10.7.2015,6 kk (tod.pv/360),"0,049"
10.7.2015,12 kk (tod.pv/360),"0,164"
9.7.2015,Eonia (tod.pv/360),"-0,121"
9.7.2015,1 kk (tod.pv/360),"-0,071"
9.7.2015,3 kk (tod.pv/360),"-0,018"
9.7.2015,6 kk (tod.pv/360),"0,049"
9.7.2015,12 kk (tod.pv/360),"0,163"
8.7.2015,Eonia (tod.pv/360),"-0,118"
8.7.2015,1 kk (tod.pv/360),"-0,071"
8.7.2015,3 kk (tod.pv/360),"-0,018"
8.7.2015,6 kk (tod.pv/360),"0,049"
8.7.2015,12 kk (tod.pv/360),"0,164"
7.7.2015,Eonia (tod.pv/360),"-0,120"
7.7.2015,1 kk (tod.pv/360),"-0,069"
7.7.2015,3 kk (tod.pv/360),"-0,018"
7.7.2015,6 kk (tod.pv/360),"0,049"
7.7.2015,12 kk (tod.pv/360),"0,164"
6.7.2015,Eonia (tod.pv/360),"-0,122"
6.7.2015,1 kk (tod.pv/360),"-0,068"
6.7.2015,3 kk (tod.pv/360),"-0,016"
6.7.2015,6 kk (tod.pv/360),"0,049"
6.7.2015,12 kk (tod.pv/360),"0,164"
3.7.2015,Eonia (tod.pv/360),"-0,116"
3.7.2015,1 kk (tod.pv/360),"-0,067"
3.7.2015,3 kk (tod.pv/360),"-0,015"
3.7.2015,6 kk (tod.pv/360),"0,049"
3.7.2015,12 kk (tod.pv/360),"0,163"
2.7.2015,Eonia (tod.pv/360),"-0,121"
2.7.2015,1 kk (tod.pv/360),"-0,066"
2.7.2015,3 kk (tod.pv/360),"-0,015"
2.7.2015,6 kk (tod.pv/360),"0,048"
2.7.2015,12 kk (tod.pv/360),"0,163"
1.7.2015,Eonia (tod.pv/360),"-0,123"
1.7.2015,1 kk (tod.pv/360),"-0,064"
1.7.2015,3 kk (tod.pv/360),"-0,014"
1.7.2015,6 kk (tod.pv/360),"0,049"
1.7.2015,12 kk (tod.pv/360),"0,164"
30.6.2015,Eonia (tod.pv/360),"-0,060"
30.6.2015,1 kk (tod.pv/360),"-0,064"
30.6.2015,3 kk (tod.pv/360),"-0,014"
30.6.2015,6 kk (tod.pv/360),"0,050"
30.6.2015,12 kk (tod.pv/360),"0,164"
29.6.2015,Eonia (tod.pv/360),"-0,118"
29.6.2015,1 kk (tod.pv/360),"-0,064"
29.6.2015,3 kk (tod.pv/360),"-0,016"
29.6.2015,6 kk (tod.pv/360),"0,050"
29.6.2015,12 kk (tod.pv/360),"0,163"
26.6.2015,Eonia (tod.pv/360),"-0,123"
26.6.2015,1 kk (tod.pv/360),"-0,066"
26.6.2015,3 kk (tod.pv/360),"-0,015"
26.6.2015,6 kk (tod.pv/360),"0,050"
26.6.2015,12 kk (tod.pv/360),"0,162"
25.6.2015,Eonia (tod.pv/360),"-0,116"
25.6.2015,1 kk (tod.pv/360),"-0,066"
25.6.2015,3 kk (tod.pv/360),"-0,015"
25.6.2015,6 kk (tod.pv/360),"0,049"
25.6.2015,12 kk (tod.pv/360),"0,162"
24.6.2015,Eonia (tod.pv/360),"-0,111"
24.6.2015,1 kk (tod.pv/360),"-0,066"
24.6.2015,3 kk (tod.pv/360),"-0,014"
24.6.2015,6 kk (tod.pv/360),"0,049"
24.6.2015,12 kk (tod.pv/360),"0,163"
23.6.2015,Eonia (tod.pv/360),"-0,121"
23.6.2015,1 kk (tod.pv/360),"-0,066"
23.6.2015,3 kk (tod.pv/360),"-0,014"
23.6.2015,6 kk (tod.pv/360),"0,048"
23.6.2015,12 kk (tod.pv/360),"0,163"
22.6.2015,Eonia (tod.pv/360),"-0,127"
22.6.2015,1 kk (tod.pv/360),"-0,065"
22.6.2015,3 kk (tod.pv/360),"-0,014"
22.6.2015,6 kk (tod.pv/360),"0,048"
22.6.2015,12 kk (tod.pv/360),"0,164"
19.6.2015,Eonia (tod.pv/360),"-0,120"
19.6.2015,1 kk (tod.pv/360),"-0,064"
19.6.2015,3 kk (tod.pv/360),"-0,014"
19.6.2015,6 kk (tod.pv/360),"0,050"
19.6.2015,12 kk (tod.pv/360),"0,166"
18.6.2015,Eonia (tod.pv/360),"-0,118"
18.6.2015,1 kk (tod.pv/360),"-0,063"
18.6.2015,3 kk (tod.pv/360),"-0,014"
18.6.2015,6 kk (tod.pv/360),"0,049"
18.6.2015,12 kk (tod.pv/360),"0,166"
17.6.2015,Eonia (tod.pv/360),"-0,110"
17.6.2015,1 kk (tod.pv/360),"-0,064"
17.6.2015,3 kk (tod.pv/360),"-0,014"
17.6.2015,6 kk (tod.pv/360),"0,049"
17.6.2015,12 kk (tod.pv/360),"0,166"
16.6.2015,Eonia (tod.pv/360),"-0,125"
16.6.2015,1 kk (tod.pv/360),"-0,064"
16.6.2015,3 kk (tod.pv/360),"-0,014"
16.6.2015,6 kk (tod.pv/360),"0,051"
16.6.2015,12 kk (tod.pv/360),"0,166"
15.6.2015,Eonia (tod.pv/360),"-0,119"
15.6.2015,1 kk (tod.pv/360),"-0,064"
15.6.2015,3 kk (tod.pv/360),"-0,014"
15.6.2015,6 kk (tod.pv/360),"0,049"
15.6.2015,12 kk (tod.pv/360),"0,164"
12.6.2015,Eonia (tod.pv/360),"-0,125"
12.6.2015,1 kk (tod.pv/360),"-0,064"
12.6.2015,3 kk (tod.pv/360),"-0,014"
12.6.2015,6 kk (tod.pv/360),"0,050"
12.6.2015,12 kk (tod.pv/360),"0,163"
11.6.2015,Eonia (tod.pv/360),"-0,120"
11.6.2015,1 kk (tod.pv/360),"-0,062"
11.6.2015,3 kk (tod.pv/360),"-0,014"
11.6.2015,6 kk (tod.pv/360),"0,049"
11.6.2015,12 kk (tod.pv/360),"0,161"
10.6.2015,Eonia (tod.pv/360),"-0,117"
10.6.2015,1 kk (tod.pv/360),"-0,063"
10.6.2015,3 kk (tod.pv/360),"-0,014"
10.6.2015,6 kk (tod.pv/360),"0,049"
10.6.2015,12 kk (tod.pv/360),"0,166"
9.6.2015,Eonia (tod.pv/360),"-0,126"
9.6.2015,1 kk (tod.pv/360),"-0,063"
9.6.2015,3 kk (tod.pv/360),"-0,013"
9.6.2015,6 kk (tod.pv/360),"0,049"
9.6.2015,12 kk (tod.pv/360),"0,163"
8.6.2015,Eonia (tod.pv/360),"-0,127"
8.6.2015,1 kk (tod.pv/360),"-0,063"
8.6.2015,3 kk (tod.pv/360),"-0,013"
8.6.2015,6 kk (tod.pv/360),"0,049"
8.6.2015,12 kk (tod.pv/360),"0,163"
5.6.2015,Eonia (tod.pv/360),"-0,115"
5.6.2015,1 kk (tod.pv/360),"-0,063"
5.6.2015,3 kk (tod.pv/360),"-0,013"
5.6.2015,6 kk (tod.pv/360),"0,050"
5.6.2015,12 kk (tod.pv/360),"0,161"
4.6.2015,Eonia (tod.pv/360),"-0,138"
4.6.2015,1 kk (tod.pv/360),"-0,062"
4.6.2015,3 kk (tod.pv/360),"-0,013"
4.6.2015,6 kk (tod.pv/360),"0,049"
4.6.2015,12 kk (tod.pv/360),"0,162"
3.6.2015,Eonia (tod.pv/360),"-0,143"
3.6.2015,1 kk (tod.pv/360),"-0,061"
3.6.2015,3 kk (tod.pv/360),"-0,014"
3.6.2015,6 kk (tod.pv/360),"0,048"
3.6.2015,12 kk (tod.pv/360),"0,160"
2.6.2015,Eonia (tod.pv/360),"-0,122"
2.6.2015,1 kk (tod.pv/360),"-0,060"
2.6.2015,3 kk (tod.pv/360),"-0,013"
2.6.2015,6 kk (tod.pv/360),"0,048"
2.6.2015,12 kk (tod.pv/360),"0,158"
1.6.2015,Eonia (tod.pv/360),"-0,106"
1.6.2015,1 kk (tod.pv/360),"-0,057"
1.6.2015,3 kk (tod.pv/360),"-0,013"
1.6.2015,6 kk (tod.pv/360),"0,049"
1.6.2015,12 kk (tod.pv/360),"0,161"
29.5.2015,Eonia (tod.pv/360),"-0,080"
29.5.2015,1 kk (tod.pv/360),"-0,059"
29.5.2015,3 kk (tod.pv/360),"-0,012"
29.5.2015,6 kk (tod.pv/360),"0,049"
29.5.2015,12 kk (tod.pv/360),"0,160"
28.5.2015,Eonia (tod.pv/360),"-0,104"
28.5.2015,1 kk (tod.pv/360),"-0,058"
28.5.2015,3 kk (tod.pv/360),"-0,013"
28.5.2015,6 kk (tod.pv/360),"0,049"
28.5.2015,12 kk (tod.pv/360),"0,159"
27.5.2015,Eonia (tod.pv/360),"-0,114"
27.5.2015,1 kk (tod.pv/360),"-0,054"
27.5.2015,3 kk (tod.pv/360),"-0,013"
27.5.2015,6 kk (tod.pv/360),"0,050"
27.5.2015,12 kk (tod.pv/360),"0,160"
26.5.2015,Eonia (tod.pv/360),"-0,109"
26.5.2015,1 kk (tod.pv/360),"-0,054"
26.5.2015,3 kk (tod.pv/360),"-0,013"
26.5.2015,6 kk (tod.pv/360),"0,052"
26.5.2015,12 kk (tod.pv/360),"0,161"
25.5.2015,Eonia (tod.pv/360),"-0,143"
25.5.2015,1 kk (tod.pv/360),"-0,053"
25.5.2015,3 kk (tod.pv/360),"-0,012"
25.5.2015,6 kk (tod.pv/360),"0,054"
25.5.2015,12 kk (tod.pv/360),"0,163"
22.5.2015,Eonia (tod.pv/360),"-0,140"
22.5.2015,1 kk (tod.pv/360),"-0,052"
22.5.2015,3 kk (tod.pv/360),"-0,012"
22.5.2015,6 kk (tod.pv/360),"0,054"
22.5.2015,12 kk (tod.pv/360),"0,162"
21.5.2015,Eonia (tod.pv/360),"-0,106"
