date,euribor_12_month,euribor_6_month,euribor_3_month,euribor_1_month
2005-11-14,2.674,2.476,2.323,2.175
2005-11-15,2.703,2.502,2.35,2.192
2005-11-16,2.684,2.495,2.35,2.192
2005-11-17,2.668,2.492,2.35,2.196
2005-11-18,2.681,2.501,2.353,2.201
2005-11-19,2.681,2.501,2.353,2.201
2005-11-20,2.681,2.501,2.353,2.201
2005-11-21,2.783,2.583,2.439,2.279
2005-11-22,2.76,2.571,2.437,2.304
2005-11-23,2.745,2.572,2.443,2.323
2005-11-24,2.734,2.574,2.45,2.328
2005-11-25,2.712,2.565,2.45,2.325
2005-11-26,2.712,2.565,2.45,2.325
2005-11-27,2.712,2.565,2.45,2.325
2005-11-28,2.744,2.583,2.461,2.326
2005-11-29,2.745,2.595,2.473,2.386
2005-11-30,2.765,2.597,2.473,2.389
2005-12-01,2.756,2.597,2.474,2.406
2005-12-02,2.704,2.556,2.452,2.399
2005-12-03,2.704,2.556,2.452,2.399
2005-12-04,2.704,2.556,2.452,2.399
2005-12-05,2.713,2.558,2.452,2.401
2005-12-06,2.714,2.557,2.453,2.404
2005-12-07,2.708,2.555,2.452,2.402
2005-12-08,2.709,2.554,2.452,2.403
2005-12-09,2.746,2.574,2.454,2.404
2005-12-10,2.746,2.574,2.454,2.404
2005-12-11,2.746,2.574,2.454,2.404
2005-12-12,2.768,2.58,2.454,2.404
2005-12-13,2.769,2.584,2.456,2.406
2005-12-14,2.777,2.592,2.463,2.408
2005-12-15,2.786,2.601,2.475,2.413
2005-12-16,2.794,2.608,2.481,2.415
2005-12-17,2.794,2.608,2.481,2.415
2005-12-18,2.794,2.608,2.481,2.415
2005-12-19,2.796,2.612,2.486,2.417
2005-12-20,2.815,2.618,2.489,2.419
2005-12-21,2.833,2.63,2.49,2.418
2005-12-22,2.852,2.642,2.494,2.426
2005-12-23,2.843,2.636,2.495,2.428
2005-12-24,2.843,2.636,2.495,2.428
2005-12-25,2.843,2.636,2.495,2.428
2005-12-26,2.843,2.636,2.495,2.428
2005-12-27,2.845,2.639,2.491,2.426
2005-12-28,2.841,2.64,2.492,2.428
2005-12-29,2.836,2.637,2.487,2.407
2005-12-30,2.844,2.637,2.488,2.401
2005-12-31,2.844,2.637,2.488,2.401
2006-01-01,2.844,2.637,2.488,2.401
2006-01-02,2.855,2.643,2.488,2.399
2006-01-03,2.861,2.643,2.489,2.398
2006-01-04,2.829,2.64,2.489,2.393
2006-01-05,2.79,2.628,2.49,2.39
2006-01-06,2.773,2.623,2.491,2.387
2006-01-07,2.773,2.623,2.491,2.387
2006-01-08,2.773,2.623,2.491,2.387
2006-01-09,2.771,2.62,2.492,2.389
2006-01-10,2.806,2.633,2.495,2.386
2006-01-11,2.832,2.644,2.502,2.391
2006-01-12,2.847,2.661,2.514,2.396
2006-01-13,2.818,2.644,2.507,2.389
2006-01-14,2.818,2.644,2.507,2.389
2006-01-15,2.818,2.644,2.507,2.389
2006-01-16,2.816,2.641,2.508,2.387
2006-01-17,2.805,2.638,2.508,2.386
2006-01-18,2.782,2.63,2.505,2.385
2006-01-19,2.83,2.654,2.516,2.386
2006-01-20,2.839,2.656,2.52,2.387
2006-01-21,2.839,2.656,2.52,2.387
2006-01-22,2.839,2.656,2.52,2.387
2006-01-23,2.838,2.653,2.524,2.385
2006-01-24,2.853,2.662,2.527,2.385
2006-01-25,2.864,2.671,2.533,2.386
2006-01-26,2.86,2.671,2.534,2.385
2006-01-27,2.874,2.678,2.536,2.384
2006-01-28,2.874,2.678,2.536,2.384
2006-01-29,2.874,2.678,2.536,2.384
2006-01-30,2.89,2.685,2.542,2.385
2006-01-31,2.903,2.698,2.547,2.387
2006-02-01,2.9,2.699,2.554,2.39
2006-02-02,2.916,2.706,2.563,2.392
2006-02-03,2.914,2.706,2.57,2.386
2006-02-04,2.914,2.706,2.57,2.386
2006-02-05,2.914,2.706,2.57,2.386
2006-02-06,2.909,2.701,2.57,2.389
2006-02-07,2.908,2.704,2.569,2.39
2006-02-08,2.906,2.705,2.575,2.397
2006-02-09,2.913,2.714,2.585,2.413
2006-02-10,2.901,2.714,2.592,2.426
2006-02-11,2.901,2.714,2.592,2.426
2006-02-12,2.901,2.714,2.592,2.426
2006-02-13,2.907,2.719,2.594,2.437
2006-02-14,2.899,2.718,2.596,2.443
2006-02-15,2.897,2.717,2.597,2.448
2006-02-16,2.905,2.722,2.604,2.468
2006-02-17,2.895,2.723,2.608,2.476
2006-02-18,2.895,2.723,2.608,2.476
2006-02-19,2.895,2.723,2.608,2.476
2006-02-20,2.88,2.72,2.609,2.483
2006-02-21,2.881,2.723,2.612,2.492
2006-02-22,2.912,2.734,2.616,2.504
2006-02-23,2.938,2.754,2.628,2.528
2006-02-24,2.956,2.766,2.644,2.551
2006-02-25,2.956,2.766,2.644,2.551
2006-02-26,2.956,2.766,2.644,2.551
2006-02-27,2.965,2.769,2.657,2.571
2006-02-28,2.981,2.783,2.664,2.589
2006-03-01,2.991,2.79,2.666,2.601
2006-03-02,2.995,2.795,2.674,2.615
2006-03-03,3.045,2.821,2.684,2.624
2006-03-04,3.045,2.821,2.684,2.624
2006-03-05,3.045,2.821,2.684,2.624
2006-03-06,3.048,2.824,2.688,2.628
2006-03-07,3.061,2.833,2.692,2.629
2006-03-08,3.056,2.831,2.694,2.631
2006-03-09,3.065,2.83,2.695,2.632
2006-03-10,3.07,2.835,2.698,2.632
2006-03-11,3.07,2.835,2.698,2.632
2006-03-12,3.07,2.835,2.698,2.632
2006-03-13,3.085,2.848,2.701,2.633
2006-03-14,3.092,2.85,2.704,2.634
2006-03-15,3.087,2.846,2.703,2.633
2006-03-16,3.093,2.851,2.704,2.633
2006-03-17,3.095,2.856,2.705,2.634
2006-03-18,3.095,2.856,2.705,2.634
2006-03-19,3.095,2.856,2.705,2.634
2006-03-20,3.134,2.884,2.723,2.636
2006-03-21,3.138,2.89,2.728,2.636
2006-03-22,3.137,2.895,2.737,2.637
2006-03-23,3.129,2.901,2.739,2.638
2006-03-24,3.135,2.904,2.741,2.638
2006-03-25,3.135,2.904,2.741,2.638
2006-03-26,3.135,2.904,2.741,2.638
2006-03-27,3.119,2.906,2.745,2.638
2006-03-28,3.171,2.937,2.772,2.64
2006-03-29,3.215,2.968,2.797,2.647
2006-03-30,3.229,2.977,2.814,2.649
2006-03-31,3.233,2.985,2.816,2.647
2006-04-01,3.233,2.985,2.816,2.647
2006-04-02,3.233,2.985,2.816,2.647
2006-04-03,3.254,2.992,2.818,2.647
2006-04-04,3.264,3.002,2.822,2.649
2006-04-05,3.26,3.006,2.824,2.651
2006-04-06,3.26,3.007,2.831,2.654
2006-04-07,3.159,2.915,2.764,2.641
2006-04-08,3.159,2.915,2.764,2.641
2006-04-09,3.159,2.915,2.764,2.641
2006-04-10,3.171,2.912,2.763,2.638
2006-04-11,3.171,2.912,2.762,2.637
2006-04-12,3.173,2.914,2.764,2.637
2006-04-13,3.185,2.916,2.765,2.64
2006-04-14,3.185,2.916,2.765,2.64
2006-04-15,3.185,2.916,2.765,2.64
2006-04-16,3.185,2.916,2.765,2.64
2006-04-17,3.185,2.916,2.765,2.64
2006-04-18,3.194,2.918,2.769,2.642
2006-04-19,3.185,2.922,2.77,2.643
2006-04-20,3.2,2.932,2.776,2.644
2006-04-21,3.198,2.932,2.779,2.651
2006-04-22,3.198,2.932,2.779,2.651
2006-04-23,3.198,2.932,2.779,2.651
2006-04-24,3.19,2.935,2.783,2.653
2006-04-25,3.221,2.949,2.79,2.655
2006-04-26,3.277,2.997,2.824,2.667
2006-04-27,3.306,3.016,2.832,2.666
2006-04-28,3.318,3.032,2.852,2.666
2006-04-29,3.318,3.032,2.852,2.666
2006-04-30,3.318,3.032,2.852,2.666
2006-05-01,3.318,3.032,2.852,2.666
2006-05-02,3.314,3.03,2.86,2.667
2006-05-03,3.317,3.031,2.865,2.667
2006-05-04,3.301,3.021,2.855,2.645
2006-05-05,3.321,3.031,2.859,2.635
2006-05-06,3.321,3.031,2.859,2.635
2006-05-07,3.321,3.031,2.859,2.635
2006-05-08,3.313,3.031,2.866,2.64
2006-05-09,3.332,3.055,2.872,2.641
2006-05-10,3.352,3.064,2.877,2.644
2006-05-11,3.344,3.066,2.879,2.647
2006-05-12,3.364,3.079,2.885,2.653
2006-05-13,3.364,3.079,2.885,2.653
2006-05-14,3.364,3.079,2.885,2.653
2006-05-15,3.319,3.064,2.884,2.664
2006-05-16,3.301,3.063,2.883,2.664
2006-05-17,3.293,3.055,2.884,2.664
2006-05-18,3.3,3.068,2.893,2.694
2006-05-19,3.304,3.073,2.896,2.698
2006-05-20,3.304,3.073,2.896,2.698
2006-05-21,3.304,3.073,2.896,2.698
2006-05-22,3.284,3.066,2.901,2.715
2006-05-23,3.285,3.066,2.904,2.724
2006-05-24,3.288,3.066,2.905,2.731
2006-05-25,3.272,3.058,2.91,2.751
2006-05-26,3.278,3.063,2.913,2.757
2006-05-27,3.278,3.063,2.913,2.757
2006-05-28,3.278,3.063,2.913,2.757
2006-05-29,3.286,3.066,2.919,2.765
2006-05-30,3.291,3.074,2.922,2.779
2006-05-31,3.313,3.09,2.926,2.792
2006-06-01,3.369,3.126,2.944,2.821
2006-06-02,3.368,3.126,2.95,2.823
2006-06-03,3.368,3.126,2.95,2.823
2006-06-04,3.368,3.126,2.95,2.823
2006-06-05,3.357,3.123,2.957,2.827
2006-06-06,3.396,3.147,2.969,2.834
2006-06-07,3.397,3.148,2.974,2.836
2006-06-08,3.386,3.149,2.99,2.869
2006-06-09,3.336,3.112,2.953,2.845
2006-06-10,3.336,3.112,2.953,2.845
2006-06-11,3.336,3.112,2.953,2.845
2006-06-12,3.326,3.108,2.953,2.859
2006-06-13,3.294,3.096,2.959,2.874
2006-06-14,3.324,3.11,2.961,2.874
2006-06-15,3.349,3.125,2.963,2.876
2006-06-16,3.354,3.13,2.966,2.876
2006-06-17,3.354,3.13,2.966,2.876
2006-06-18,3.354,3.13,2.966,2.876
2006-06-19,3.37,3.136,2.973,2.876
2006-06-20,3.377,3.143,2.976,2.881
2006-06-21,3.416,3.168,2.985,2.884
2006-06-22,3.427,3.175,2.993,2.885
2006-06-23,3.437,3.182,2.997,2.886
2006-06-24,3.437,3.182,2.997,2.886
2006-06-25,3.437,3.182,2.997,2.886
2006-06-26,3.458,3.194,3.001,2.887
2006-06-27,3.52,3.24,3.041,2.901
2006-06-28,3.521,3.241,3.061,2.908
2006-06-29,3.518,3.253,3.063,2.901
2006-06-30,3.512,3.245,3.056,2.897
2006-07-01,3.512,3.245,3.056,2.897
2006-07-02,3.512,3.245,3.056,2.897
2006-07-03,3.507,3.239,3.055,2.898
2006-07-04,3.506,3.238,3.055,2.894
2006-07-05,3.532,3.246,3.06,2.889
2006-07-06,3.542,3.255,3.062,2.889
2006-07-07,3.559,3.274,3.075,2.884
2006-07-08,3.559,3.274,3.075,2.884
2006-07-09,3.559,3.274,3.075,2.884
2006-07-10,3.561,3.274,3.079,2.895
2006-07-11,3.552,3.274,3.079,2.895
2006-07-12,3.564,3.279,3.083,2.895
2006-07-13,3.551,3.282,3.09,2.916
2006-07-14,3.525,3.279,3.092,2.922
2006-07-15,3.525,3.279,3.092,2.922
2006-07-16,3.525,3.279,3.092,2.922
2006-07-17,3.511,3.28,3.1,2.93
2006-07-18,3.526,3.285,3.104,2.934
2006-07-19,3.555,3.297,3.114,2.942
2006-07-20,3.551,3.304,3.117,2.955
2006-07-21,3.531,3.303,3.124,2.963
2006-07-22,3.531,3.303,3.124,2.963
2006-07-23,3.531,3.303,3.124,2.963
2006-07-24,3.537,3.31,3.126,2.978
2006-07-25,3.525,3.314,3.134,2.985
2006-07-26,3.544,3.322,3.141,2.992
2006-07-27,3.535,3.32,3.146,3.011
2006-07-28,3.551,3.33,3.149,3.02
2006-07-29,3.551,3.33,3.149,3.02
2006-07-30,3.551,3.33,3.149,3.02
2006-07-31,3.546,3.333,3.161,3.03
2006-08-01,3.542,3.335,3.17,3.033
2006-08-02,3.534,3.335,3.178,3.042
2006-08-03,3.546,3.347,3.185,3.064
2006-08-04,3.603,3.381,3.201,3.09
2006-08-05,3.603,3.381,3.201,3.09
2006-08-06,3.603,3.381,3.201,3.09
2006-08-07,3.589,3.379,3.204,3.103
2006-08-08,3.589,3.388,3.207,3.104
2006-08-09,3.599,3.393,3.21,3.105
2006-08-10,3.588,3.394,3.215,3.104
2006-08-11,3.619,3.405,3.217,3.105
2006-08-12,3.619,3.405,3.217,3.105
2006-08-13,3.619,3.405,3.217,3.105
2006-08-14,3.651,3.418,3.219,3.107
2006-08-15,3.657,3.423,3.22,3.105
2006-08-16,3.657,3.424,3.227,3.105
2006-08-17,3.659,3.427,3.234,3.106
2006-08-18,3.675,3.435,3.236,3.105
2006-08-19,3.675,3.435,3.236,3.105
2006-08-20,3.675,3.435,3.236,3.105
2006-08-21,3.657,3.435,3.244,3.106
2006-08-22,3.657,3.436,3.249,3.106
2006-08-23,3.608,3.434,3.253,3.106
2006-08-24,3.633,3.443,3.254,3.099
2006-08-25,3.611,3.433,3.255,3.095
2006-08-26,3.611,3.433,3.255,3.095
2006-08-27,3.611,3.433,3.255,3.095
2006-08-28,3.605,3.432,3.254,3.094
2006-08-29,3.624,3.44,3.257,3.094
2006-08-30,3.62,3.438,3.256,3.093
2006-08-31,3.625,3.445,3.264,3.094
2006-09-01,3.636,3.46,3.267,3.096
2006-09-02,3.636,3.46,3.267,3.096
2006-09-03,3.636,3.46,3.267,3.096
2006-09-04,3.649,3.47,3.271,3.096
2006-09-05,3.661,3.475,3.275,3.095
2006-09-06,3.685,3.488,3.289,3.096
2006-09-07,3.704,3.502,3.294,3.096
2006-09-08,3.703,3.502,3.301,3.097
2006-09-09,3.703,3.502,3.301,3.097
2006-09-10,3.703,3.502,3.301,3.097
2006-09-11,3.73,3.516,3.305,3.102
2006-09-12,3.755,3.537,3.315,3.121
2006-09-13,3.746,3.534,3.321,3.125
2006-09-14,3.751,3.54,3.333,3.14
2006-09-15,3.758,3.543,3.335,3.144
2006-09-16,3.758,3.543,3.335,3.144
2006-09-17,3.758,3.543,3.335,3.144
2006-09-18,3.756,3.544,3.34,3.15
2006-09-19,3.765,3.55,3.349,3.172
2006-09-20,3.751,3.548,3.352,3.173
2006-09-21,3.763,3.562,3.372,3.196
2006-09-22,3.725,3.549,3.376,3.201
2006-09-23,3.725,3.549,3.376,3.201
2006-09-24,3.725,3.549,3.376,3.201
2006-09-25,3.671,3.532,3.374,3.205
2006-09-26,3.676,3.531,3.368,3.221
2006-09-27,3.706,3.558,3.376,3.242
2006-09-28,3.715,3.569,3.413,3.262
2006-09-29,3.716,3.567,3.417,3.272
2006-09-30,3.716,3.567,3.417,3.272
2006-10-01,3.716,3.567,3.417,3.272
2006-10-02,3.748,3.582,3.424,3.291
2006-10-03,3.735,3.582,3.435,3.303
2006-10-04,3.757,3.603,3.453,3.324
2006-10-05,3.745,3.604,3.464,3.336
2006-10-06,3.725,3.601,3.464,3.339
2006-10-07,3.725,3.601,3.464,3.339
2006-10-08,3.725,3.601,3.464,3.339
2006-10-09,3.762,3.612,3.47,3.343
2006-10-10,3.772,3.62,3.479,3.345
2006-10-11,3.793,3.627,3.487,3.346
2006-10-12,3.812,3.641,3.494,3.347
2006-10-13,3.794,3.636,3.499,3.347
2006-10-14,3.794,3.636,3.499,3.347
2006-10-15,3.794,3.636,3.499,3.347
2006-10-16,3.801,3.643,3.502,3.348
2006-10-17,3.796,3.643,3.503,3.349
2006-10-18,3.801,3.646,3.511,3.35
2006-10-19,3.787,3.647,3.519,3.354
2006-10-20,3.795,3.652,3.521,3.36
2006-10-21,3.795,3.652,3.521,3.36
2006-10-22,3.795,3.652,3.521,3.36
2006-10-23,3.825,3.669,3.526,3.364
2006-10-24,3.835,3.674,3.528,3.365
2006-10-25,3.855,3.689,3.538,3.368
2006-10-26,3.861,3.698,3.548,3.378
2006-10-27,3.866,3.704,3.554,3.381
2006-10-28,3.866,3.704,3.554,3.381
2006-10-29,3.866,3.704,3.554,3.381
2006-10-30,3.856,3.704,3.561,3.382
2006-10-31,3.861,3.704,3.564,3.383
2006-11-01,3.832,3.696,3.563,3.365
2006-11-02,3.828,3.701,3.566,3.366
2006-11-03,3.84,3.704,3.566,3.37
2006-11-04,3.84,3.704,3.566,3.37
2006-11-05,3.84,3.704,3.566,3.37
2006-11-06,3.879,3.721,3.569,3.366
2006-11-07,3.881,3.725,3.575,3.366
2006-11-08,3.878,3.733,3.577,3.365
2006-11-09,3.909,3.748,3.584,3.368
2006-11-10,3.877,3.736,3.585,3.371
2006-11-11,3.877,3.736,3.585,3.371
2006-11-12,3.877,3.736,3.585,3.371
2006-11-13,3.857,3.727,3.587,3.379
2006-11-14,3.885,3.736,3.593,3.396
2006-11-15,3.875,3.735,3.595,3.395
2006-11-16,3.884,3.744,3.598,3.404
2006-11-17,3.894,3.745,3.604,3.411
2006-11-18,3.894,3.745,3.604,3.411
2006-11-19,3.894,3.745,3.604,3.411
2006-11-20,3.851,3.724,3.603,3.416
2006-11-21,3.841,3.715,3.604,3.443
2006-11-22,3.854,3.725,3.613,3.452
2006-11-23,3.87,3.734,3.618,3.464
2006-11-24,3.859,3.736,3.624,3.474
2006-11-25,3.859,3.736,3.624,3.474
2006-11-26,3.859,3.736,3.624,3.474
2006-11-27,3.859,3.732,3.625,3.484
2006-11-28,3.845,3.728,3.626,3.494
2006-11-29,3.844,3.732,3.627,3.548
2006-11-30,3.859,3.742,3.636,3.574
2006-12-01,3.851,3.743,3.638,3.588
2006-12-02,3.851,3.743,3.638,3.588
2006-12-03,3.851,3.743,3.638,3.588
2006-12-04,3.804,3.721,3.639,3.594
2006-12-05,3.816,3.732,3.643,3.596
2006-12-06,3.832,3.738,3.653,3.6
2006-12-07,3.841,3.746,3.662,3.625
2006-12-08,3.884,3.767,3.669,3.634
2006-12-09,3.884,3.767,3.669,3.634
2006-12-10,3.884,3.767,3.669,3.634
2006-12-11,3.897,3.778,3.673,3.65
2006-12-12,3.9,3.785,3.674,3.653
2006-12-13,3.901,3.782,3.674,3.653
2006-12-14,3.924,3.794,3.679,3.654
2006-12-15,3.939,3.798,3.686,3.655
2006-12-16,3.939,3.798,3.686,3.655
2006-12-17,3.939,3.798,3.686,3.655
2006-12-18,3.942,3.798,3.699,3.657
2006-12-19,3.962,3.807,3.704,3.663
2006-12-20,3.971,3.814,3.707,3.663
2006-12-21,3.989,3.826,3.714,3.665
2006-12-22,3.991,3.831,3.716,3.671
2006-12-23,3.991,3.831,3.716,3.671
2006-12-24,3.991,3.831,3.716,3.671
2006-12-25,3.991,3.831,3.716,3.671
2006-12-26,3.991,3.831,3.716,3.671
2006-12-27,4.003,3.835,3.722,3.672
2006-12-28,4.022,3.851,3.723,3.634
2006-12-29,4.028,3.853,3.725,3.633
2006-12-30,4.028,3.853,3.725,3.633
2006-12-31,4.028,3.853,3.725,3.633
2007-01-01,4.028,3.853,3.725,3.633
2007-01-02,4.03,3.857,3.725,3.629
2007-01-03,4.029,3.86,3.726,3.627
2007-01-04,4.03,3.865,3.734,3.625
2007-01-05,4.024,3.864,3.735,3.625
2007-01-06,4.024,3.864,3.735,3.625
2007-01-07,4.024,3.864,3.735,3.625
2007-01-08,4.047,3.874,3.738,3.62
2007-01-09,4.051,3.878,3.742,3.616
2007-01-10,4.063,3.885,3.745,3.612
2007-01-11,4.078,3.904,3.757,3.615
2007-01-12,4.052,3.876,3.745,3.61
2007-01-13,4.052,3.876,3.745,3.61
2007-01-14,4.052,3.876,3.745,3.61
2007-01-15,4.062,3.88,3.746,3.61
2007-01-16,4.062,3.883,3.746,3.614
2007-01-17,4.058,3.883,3.747,3.615
2007-01-18,4.075,3.888,3.754,3.612
2007-01-19,4.072,3.888,3.754,3.613
2007-01-20,4.072,3.888,3.754,3.613
2007-01-21,4.072,3.888,3.754,3.613
2007-01-22,4.08,3.893,3.755,3.613
2007-01-23,4.074,3.896,3.757,3.613
2007-01-24,4.076,3.906,3.756,3.613
2007-01-25,4.079,3.914,3.769,3.613
2007-01-26,4.09,3.916,3.772,3.614
2007-01-27,4.09,3.916,3.772,3.614
2007-01-28,4.09,3.916,3.772,3.614
2007-01-29,4.092,3.92,3.775,3.614
2007-01-30,4.096,3.921,3.781,3.614
2007-01-31,4.097,3.922,3.782,3.613
2007-02-01,4.08,3.923,3.785,3.609
2007-02-02,4.089,3.924,3.788,3.609
2007-02-03,4.089,3.924,3.788,3.609
2007-02-04,4.089,3.924,3.788,3.609
2007-02-05,4.054,3.908,3.78,3.607
2007-02-06,4.056,3.913,3.784,3.607
2007-02-07,4.065,3.92,3.786,3.607
2007-02-08,4.078,3.931,3.803,3.606
2007-02-09,4.1,3.941,3.806,3.606
2007-02-10,4.1,3.941,3.806,3.606
2007-02-11,4.1,3.941,3.806,3.606
2007-02-12,4.093,3.937,3.809,3.607
2007-02-13,4.099,3.945,3.814,3.611
2007-02-14,4.107,3.945,3.815,3.615
2007-02-15,4.101,3.946,3.825,3.64
2007-02-16,4.089,3.947,3.826,3.65
2007-02-17,4.089,3.947,3.826,3.65
2007-02-18,4.089,3.947,3.826,3.65
2007-02-19,4.115,3.953,3.831,3.658
2007-02-20,4.122,3.957,3.833,3.669
2007-02-21,4.112,3.961,3.835,3.679
2007-02-22,4.116,3.971,3.843,3.703
2007-02-23,4.123,3.973,3.846,3.712
2007-02-24,4.123,3.973,3.846,3.712
2007-02-25,4.123,3.973,3.846,3.712
2007-02-26,4.111,3.972,3.853,3.732
2007-02-27,4.103,3.973,3.854,3.745
2007-02-28,4.058,3.947,3.848,3.75
2007-03-01,4.077,3.96,3.856,3.771
2007-03-02,4.05,3.954,3.859,3.786
2007-03-03,4.05,3.954,3.859,3.786
2007-03-04,4.05,3.954,3.859,3.786
2007-03-05,3.995,3.923,3.86,3.793
2007-03-06,4.041,3.952,3.866,3.803
2007-03-07,4.052,3.96,3.868,3.808
2007-03-08,4.065,3.966,3.878,3.839
2007-03-09,4.09,3.986,3.885,3.846
2007-03-10,4.09,3.986,3.885,3.846
2007-03-11,4.09,3.986,3.885,3.846
2007-03-12,4.117,4.003,3.889,3.855
2007-03-13,4.105,4.001,3.889,3.856
2007-03-14,4.086,3.992,3.893,3.855
2007-03-15,4.113,4.003,3.896,3.856
2007-03-16,4.105,4.004,3.896,3.862
2007-03-17,4.105,4.004,3.896,3.862
2007-03-18,4.105,4.004,3.896,3.862
2007-03-19,4.126,4.009,3.892,3.863
2007-03-20,4.133,4.014,3.895,3.863
2007-03-21,4.126,4.01,3.897,3.864
2007-03-22,4.122,4.013,3.902,3.862
2007-03-23,4.124,4.014,3.904,3.863
2007-03-24,4.124,4.014,3.904,3.863
2007-03-25,4.124,4.014,3.904,3.863
2007-03-26,4.139,4.023,3.906,3.864
2007-03-27,4.154,4.025,3.909,3.864
2007-03-28,4.157,4.028,3.914,3.865
2007-03-29,4.168,4.036,3.922,3.864
2007-03-30,4.177,4.043,3.924,3.864
2007-03-31,4.177,4.043,3.924,3.864
2007-04-01,4.177,4.043,3.924,3.864
2007-04-02,4.193,4.048,3.927,3.864
2007-04-03,4.205,4.058,3.936,3.865
2007-04-04,4.203,4.069,3.944,3.863
2007-04-05,4.211,4.071,3.946,3.862
2007-04-06,4.211,4.071,3.946,3.862
2007-04-07,4.211,4.071,3.946,3.862
2007-04-08,4.211,4.071,3.946,3.862
2007-04-09,4.211,4.071,3.946,3.862
2007-04-10,4.232,4.078,3.955,3.858
2007-04-11,4.237,4.084,3.958,3.857
2007-04-12,4.252,4.095,3.968,3.858
2007-04-13,4.259,4.097,3.97,3.856
2007-04-14,4.259,4.097,3.97,3.856
2007-04-15,4.259,4.097,3.97,3.856
2007-04-16,4.271,4.101,3.975,3.856
2007-04-17,4.267,4.103,3.978,3.856
2007-04-18,4.257,4.102,3.979,3.857
2007-04-19,4.257,4.107,3.985,3.857
2007-04-20,4.276,4.108,3.988,3.857
2007-04-21,4.276,4.108,3.988,3.857
2007-04-22,4.276,4.108,3.988,3.857
2007-04-23,4.267,4.112,3.992,3.858
2007-04-24,4.266,4.112,3.995,3.858
2007-04-25,4.274,4.115,3.999,3.858
2007-04-26,4.283,4.123,4.005,3.859
2007-04-27,4.293,4.132,4.013,3.861
2007-04-28,4.293,4.132,4.013,3.861
2007-04-29,4.293,4.132,4.013,3.861
2007-04-30,4.298,4.135,4.017,3.861
2007-05-01,4.298,4.135,4.017,3.861
2007-05-02,4.306,4.143,4.023,3.863
2007-05-03,4.317,4.153,4.034,3.863
2007-05-04,4.32,4.154,4.036,3.863
2007-05-05,4.32,4.154,4.036,3.863
2007-05-06,4.32,4.154,4.036,3.863
2007-05-07,4.326,4.159,4.038,3.864
2007-05-08,4.323,4.157,4.043,3.864
2007-05-09,4.323,4.161,4.046,3.862
2007-05-10,4.328,4.166,4.055,3.863
2007-05-11,4.305,4.16,4.061,3.873
2007-05-12,4.305,4.16,4.061,3.873
2007-05-13,4.305,4.16,4.061,3.873
2007-05-14,4.331,4.172,4.063,3.89
2007-05-15,4.345,4.18,4.066,3.893
2007-05-16,4.368,4.192,4.067,3.894
2007-05-17,4.392,4.21,4.073,3.915
2007-05-18,4.4,4.213,4.077,3.923
2007-05-19,4.4,4.213,4.077,3.923
2007-05-20,4.4,4.213,4.077,3.923
2007-05-21,4.401,4.214,4.078,3.938
2007-05-22,4.401,4.218,4.08,3.943
2007-05-23,4.422,4.228,4.086,3.95
2007-05-24,4.413,4.228,4.095,3.973
2007-05-25,4.416,4.233,4.098,3.98
2007-05-26,4.416,4.233,4.098,3.98
2007-05-27,4.416,4.233,4.098,3.98
2007-05-28,4.434,4.24,4.107,3.983
2007-05-29,4.444,4.244,4.109,3.992
2007-05-30,4.439,4.245,4.113,4.007
2007-05-31,4.455,4.255,4.122,4.03
2007-06-01,4.466,4.258,4.124,4.034
2007-06-02,4.466,4.258,4.124,4.034
2007-06-03,4.466,4.258,4.124,4.034
2007-06-04,4.485,4.259,4.125,4.041
2007-06-05,4.486,4.26,4.126,4.052
2007-06-06,4.493,4.264,4.126,4.055
2007-06-07,4.49,4.271,4.135,4.085
2007-06-08,4.496,4.269,4.138,4.097
2007-06-09,4.496,4.269,4.138,4.097
2007-06-10,4.496,4.269,4.138,4.097
2007-06-11,4.494,4.27,4.14,4.107
2007-06-12,4.499,4.271,4.142,4.108
2007-06-13,4.523,4.284,4.145,4.112
2007-06-14,4.51,4.283,4.147,4.114
2007-06-15,4.519,4.284,4.148,4.113
2007-06-16,4.519,4.284,4.148,4.113
2007-06-17,4.519,4.284,4.148,4.113
2007-06-18,4.517,4.284,4.148,4.112
2007-06-19,4.519,4.288,4.153,4.113
2007-06-20,4.497,4.281,4.155,4.114
2007-06-21,4.534,4.301,4.159,4.115
2007-06-22,4.518,4.298,4.16,4.115
2007-06-23,4.518,4.298,4.16,4.115
2007-06-24,4.518,4.298,4.16,4.115
2007-06-25,4.504,4.294,4.159,4.114
2007-06-26,4.507,4.295,4.162,4.114
2007-06-27,4.505,4.3,4.164,4.119
2007-06-28,4.525,4.313,4.172,4.114
2007-06-29,4.528,4.315,4.175,4.115
2007-06-30,4.528,4.315,4.175,4.115
2007-07-01,4.528,4.315,4.175,4.115
2007-07-02,4.524,4.316,4.176,4.113
2007-07-03,4.526,4.321,4.182,4.112
2007-07-04,4.541,4.326,4.183,4.105
2007-07-05,4.563,4.337,4.19,4.103
2007-07-06,4.58,4.347,4.196,4.106
2007-07-07,4.58,4.347,4.196,4.106
2007-07-08,4.58,4.347,4.196,4.106
2007-07-09,4.582,4.348,4.197,4.105
2007-07-10,4.577,4.35,4.197,4.105
2007-07-11,4.554,4.345,4.201,4.105
2007-07-12,4.582,4.356,4.209,4.105
2007-07-13,4.594,4.364,4.214,4.105
